,Current Price,Original Price,Discount Percentage,Rating,Number OF Ratings,Battery Life (Days),Discount Price,Brand_apple,Brand_boat,Brand_dizo,Brand_fire-boltt,Brand_garmin,Brand_noise,Brand_pebble,Brand_samsung,Brand_zebronics,Dial Shape_Contemporary,Dial Shape_Curved,Dial Shape_Oval,Dial Shape_Rectangle,Dial Shape_Square,Strap Color_Blue,Strap Color_Green,Strap Color_Grey,Strap Color_Others,Strap Color_Pink,Strap Color_Red,Strap Color_Silver,Strap Material_Fluoroelastomer,Strap Material_Leather,Strap Material_Other,Strap Material_Others,Strap Material_Rubber,Strap Material_Silicon,Strap Material_Stainless Steel
128,44730.0,44900.0,0.378619154,4.6,2847.0,22.0,170.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
129,41900.0,7994.5,54.200724635,4.6,2847.0,22.0,4100.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
130,29900.0,7994.5,54.200724635,4.6,5502.0,22.0,4100.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
131,49666.0,50900.0,2.424361493,4.5,1519.0,22.0,1234.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
132,53900.0,7994.5,54.200724635,4.5,1519.0,22.0,4100.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
133,49900.0,7994.5,54.200724635,4.5,1349.0,22.0,4100.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
134,48900.0,7994.5,54.200724635,4.3,158.0,22.0,4100.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
135,29900.0,7994.5,54.200724635,4.6,5502.0,22.0,4100.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
136,29900.0,7994.5,54.200724635,4.6,5502.0,22.0,4100.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
137,32899.0,32900.0,0.003039514,4.6,5502.0,22.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
138,22900.0,23900.0,4.184100418,4.6,55800.0,22.0,1000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
139,41900.0,7994.5,54.200724635,4.6,2847.0,22.0,4100.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,53900.0,7994.5,54.200724635,4.5,1519.0,22.0,4100.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
141,44900.0,7994.5,54.200724635,4.6,2847.0,22.0,4100.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
142,44900.0,7994.5,54.200724635,4.6,2847.0,22.0,4100.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
143,41900.0,7994.5,54.200724635,4.6,2847.0,22.0,4100.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
144,40900.0,7994.5,54.200724635,4.5,1720.0,22.0,4100.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
145,41900.0,7994.5,54.200724635,4.6,2847.0,22.0,4100.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
146,32900.0,7994.5,54.200724635,4.6,5502.0,22.0,4100.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
147,73900.0,7994.5,54.200724635,4.5,1519.0,22.0,4100.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
148,1999.0,5999.0,66.67777963,4.2,80483.0,22.0,4000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
149,1299.0,3999.0,67.51687922,4.2,27445.0,22.0,2700.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
151,1499.0,4999.0,70.0140028,3.4,504.0,8.0,3500.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
152,1599.0,4999.0,68.01360272,4.3,4398.0,22.0,3400.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
154,3999.0,6999.0,42.86326618,4.4,12469.0,22.0,3000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
155,2999.0,7999.0,62.50781348,4.3,11755.0,22.0,5000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
156,2999.0,5999.0,50.00833472,4.3,13108.0,22.0,3000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
157,2499.0,6999.0,64.29489927,4.3,3944.0,22.0,4500.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
158,1299.0,4999.0,74.01480296,4.1,142612.0,22.0,3700.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
159,2999.0,8999.0,66.6740749,4.1,22942.0,22.0,6000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
160,3799.0,5999.0,36.6727788,4.2,6004.0,22.0,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
161,1499.0,4999.0,70.0140028,4.1,148555.0,22.0,3500.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
162,1799.0,5999.0,70.01166861,4.2,32505.0,22.0,4200.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
163,1999.0,5999.0,66.67777963,4.1,69379.0,3.5,4000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
164,1499.0,3999.0,62.51562891,4.0,6638.0,22.0,2500.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
165,1799.0,5999.0,70.01166861,4.1,3506.0,22.0,4200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
166,1799.0,3999.0,55.01375344,4.2,5970.0,22.0,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
167,1799.0,7990.0,77.48435544,4.1,125524.0,22.0,6191.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
168,1699.0,5990.0,71.6360601,4.0,98388.0,22.0,4291.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
169,2499.0,8990.0,72.20244716,4.2,2893.0,22.0,6491.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
170,3299.0,9799.0,66.33329932,4.1,13261.0,22.0,6500.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
171,1499.0,5990.0,74.97495826,4.1,45492.0,22.0,4491.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
172,2499.0,5990.0,58.28046745,4.2,39734.0,22.0,3491.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
173,1299.0,6990.0,81.41630901,3.9,17456.0,22.0,5691.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
175,1999.0,8999.0,77.78642071,3.9,6469.0,22.0,7000.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
176,2499.0,7990.0,68.72340426,4.0,8179.0,22.0,5491.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
177,3999.0,6990.0,42.78969957,4.2,628.0,22.0,2991.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
178,2799.0,5990.0,53.2721202,3.9,2406.0,22.0,3191.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
179,1999.0,6990.0,71.40200286,3.9,12026.0,22.0,4991.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
181,2299.0,6990.0,67.11015737,3.9,16676.0,22.0,4691.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
182,2999.0,7990.0,62.46558198,3.8,11340.0,22.0,4991.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
183,8999.0,14999.0,40.00266684,4.4,14613.0,8.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
184,12999.0,18999.0,31.58060951,4.2,84.0,8.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
185,13999.0,15999.0,12.5007813,4.4,14613.0,8.0,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
186,17999.0,20999.0,14.28639459,4.4,1111.0,17.5,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
187,4999.0,10999.0,54.55041367,4.3,2241.0,22.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
188,9047.0,17999.0,49.73609645,4.3,1779.0,22.0,8952.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
189,7999.0,17333.0,53.8510356,4.3,1779.0,22.0,9334.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
190,10999.0,13999.0,21.43010215,4.4,14613.0,22.0,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
191,12990.0,29999.0,56.69855662,4.4,35511.0,3.5,17009.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
192,27999.0,29999.0,6.666888896,4.3,435.0,3.5,2000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
193,35999.0,39999.0,10.00025001,4.3,435.0,3.5,4000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
194,22749.0,37999.0,40.13263507,4.2,567.0,3.5,15250.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
195,32999.0,35999.0,8.333564821,4.3,435.0,3.5,3000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
196,44999.0,48999.0,8.163431907,4.4,88.0,3.5,4000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
197,34997.0,42999.0,18.60973511,4.2,567.0,3.5,8002.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
198,49999.0,54999.0,9.091074383,4.4,88.0,3.5,5000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
199,24999.0,26999.0,7.407681766,4.1,91.0,3.5,2000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
200,31999.0,34999.0,8.571673476,3.8,40.0,3.5,3000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
201,16999.0,34999.0,51.43004086,4.2,567.0,3.5,18000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
202,39490.0,7994.5,54.200724635,4.3,1489.0,3.5,4100.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
203,17490.0,34999.0,50.02714363,4.2,567.0,3.5,17509.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
204,31999.0,39999.0,20.00050001,4.2,567.0,3.5,8000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
205,28999.0,31999.0,9.375292978,3.8,12.0,3.5,3000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
206,11999.0,30990.0,61.28105841,4.3,1489.0,3.5,18991.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
207,16999.0,28490.0,40.33345033,4.1,1980.0,3.5,11491.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
208,16999.0,31990.0,46.86151922,4.4,23940.0,3.5,14991.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
209,16999.0,25990.0,34.59407464,4.4,23940.0,3.5,8991.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
210,27490.0,29989.0,8.333055454,4.2,201.0,3.5,2499.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
211,19990.0,7994.5,54.200724635,4.3,68.0,3.5,4100.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
212,24490.0,28490.0,14.04001404,3.7,153.0,3.5,4000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
213,30990.0,34490.0,10.14786895,4.1,1980.0,17.5,3500.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
214,29990.0,30990.0,3.22684737,4.3,1489.0,3.5,1000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
215,16990.0,33999.0,50.027942,4.5,12211.0,3.5,17009.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
216,11699.0,14999.0,22.00146676,4.3,3999.0,3.5,3300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
218,14999.0,7994.5,54.200724635,4.7,5.0,3.5,4100.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
219,14999.0,7994.5,54.200724635,4.7,6.0,3.5,4100.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
220,20499.0,7994.5,54.200724635,4.7,114.0,3.5,4100.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
223,17699.0,18999.0,6.842465393,4.3,455.0,17.5,1300.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
224,20499.0,7994.5,54.200724635,4.7,114.0,17.5,4100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
225,20999.0,22999.0,8.696030262,4.2,547.0,17.5,2000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
226,8999.0,23499.0,61.70475339,4.1,4475.0,3.5,14500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
227,26499.0,7994.5,54.200724635,4.1,367.0,17.5,4100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
228,19999.0,7994.5,54.200724635,4.2,1583.0,3.5,4100.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
229,24990.0,7994.5,54.200724635,3.9,188.0,22.0,4100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
230,16999.0,7994.5,54.200724635,4.2,426.0,3.5,4100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
232,20590.0,21499.0,4.228103633,4.1,4475.0,3.5,909.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
234,15499.0,23999.0,35.41814242,4.5,92.0,17.5,8500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
237,3999.0,5999.0,33.33888981,4.2,3130.0,22.0,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
238,7499.0,16999.0,55.88564033,4.3,11520.0,8.0,9500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
239,4499.0,5999.0,25.00416736,4.1,333.0,8.0,1500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
240,9999.0,17999.0,44.44691372,4.5,5265.0,12.5,8000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
241,16999.0,23999.0,29.167882,4.3,575.0,8.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
242,4999.0,6999.0,28.57551079,4.1,4694.0,22.0,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
243,13999.0,18999.0,26.31717459,4.1,306.0,8.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
244,13999.0,18999.0,26.31717459,4.1,918.0,17.5,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
245,18999.0,25999.0,26.92411247,4.2,115.0,8.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
246,6999.0,9999.0,30.0030003,3.7,81.0,8.0,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
247,8999.0,13999.0,35.71683692,4.3,578.0,17.5,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
249,2999.0,5999.0,50.00833472,3.8,15.0,22.0,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
250,7200.0,14999.0,51.99679979,4.0,6.0,3.5,7799.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
251,139990.0,7994.5,54.200724635,4.7,6022.0,17.5,4100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
252,16990.0,20990.0,19.05669366,4.4,90.0,17.5,4000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
253,39490.0,7994.5,54.200724635,5.0,6.0,8.0,4100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
255,24990.0,36490.0,31.51548369,4.4,43.0,22.0,11500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
256,34990.0,51990.0,32.69859588,4.3,6.0,22.0,17000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
257,39490.0,41990.0,5.953798523,4.8,6.0,17.5,2500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
260,20990.0,7994.5,54.200724635,4.2,61.0,22.0,4100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
261,98990.0,7994.5,54.200724635,4.7,6022.0,17.5,4100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
263,44990.0,50490.0,10.89324619,4.0,6.0,17.5,5500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
264,22990.0,31490.0,26.99269609,4.1,20.0,8.0,8500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
265,33490.0,36990.0,9.462016761,4.6,5.0,17.5,3500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
266,39490.0,44990.0,12.22493888,4.7,109.0,22.0,5500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
267,27990.0,7994.5,54.200724635,5.0,3.0,17.5,4100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
268,20490.0,7994.5,54.200724635,5.0,3.0,3.5,4100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
269,89490.0,89990.0,0.555617291,4.7,6022.0,17.5,500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
270,46990.0,7994.5,54.200724635,4.5,8.0,3.5,4100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
271,44990.0,46990.0,4.256224729,4.0,6.0,17.5,2000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
272,46990.0,62490.0,24.80396863,4.1,10.0,8.0,15500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
273,33490.0,39490.0,15.19371993,4.7,109.0,17.5,6000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
