,Current Price,Original Price,Discount Percentage,Rating,Number OF Ratings,Battery Life (Days),Discount Price,Brand_apple,Brand_boat,Brand_dizo,Brand_fire-boltt,Brand_garmin,Brand_noise,Brand_pebble,Brand_samsung,Brand_zebronics,Dial Shape_Contemporary,Dial Shape_Curved,Dial Shape_Oval,Dial Shape_Rectangle,Dial Shape_Square,Strap Color_Blue,Strap Color_Green,Strap Color_Grey,Strap Color_Others,Strap Color_Pink,Strap Color_Red,Strap Color_Silver,Strap Material_Fluoroelastomer,Strap Material_Leather,Strap Material_Other,Strap Material_Others,Strap Material_Rubber,Strap Material_Silicon,Strap Material_Stainless Steel
274,20990.0,25990.0,19.23816853,3.4,7.0,17.5,5000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
277,76990.0,96390.0,20.12656915,4.7,7.0,17.5,19400.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
278,67490.0,67990.0,0.735402265,4.7,6022.0,12.5,500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
279,39490.0,44990.0,12.22493888,4.7,109.0,17.5,5500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
280,50490.0,55990.0,9.823182711,4.7,109.0,17.5,5500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
281,27990.0,39990.0,30.00750188,3.7,10.0,3.5,12000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
282,18990.0,29990.0,36.67889296,4.3,189.0,8.0,11000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
283,14990.0,20990.0,28.5850405,4.5,3228.0,8.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
284,15990.0,20990.0,23.82086708,4.4,399.0,8.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
286,29999.0,7994.5,54.200724635,3.8,5.0,17.5,4100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
287,25999.0,7994.5,54.200724635,3.9,21.0,17.5,4100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
288,6999.0,9999.0,30.0030003,3.3,20.0,17.5,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
289,10990.0,20990.0,47.64173416,4.5,203.0,8.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
290,10990.0,21990.0,50.02273761,4.5,93.0,8.0,11000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
291,8990.0,19990.0,55.02751376,4.3,1269.0,8.0,11000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
292,11990.0,19990.0,40.02001001,4.3,1269.0,8.0,8000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
293,6990.0,14990.0,53.36891261,4.3,119.0,22.0,8000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
294,23995.0,7994.5,54.200724635,4.2,343.0,17.5,4100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
295,18495.0,7994.5,54.200724635,3.8,172.0,22.0,4100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
296,15289.0,22995.0,33.51163296,4.0,470.0,17.5,7706.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
297,17995.0,7994.5,54.200724635,3.9,46.0,17.5,4100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
298,19999.0,21995.0,9.074789725,3.8,53.0,22.0,1996.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
299,9995.0,14995.0,33.34444815,3.9,57.0,22.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
300,14995.0,22995.0,34.79017178,4.0,4483.0,17.5,8000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
301,13195.0,21995.0,40.00909298,3.9,510.0,22.0,8800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
302,9995.0,17995.0,44.45679355,4.0,1532.0,3.5,8000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
303,9198.0,22995.0,60.0,4.3,283.0,17.5,13797.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
305,17995.0,7994.5,54.200724635,4.0,599.0,22.0,4100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
306,18995.0,7994.5,54.200724635,4.0,102.0,22.0,4100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
307,19995.0,7994.5,54.200724635,3.1,28.0,22.0,4100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
308,19995.0,7994.5,54.200724635,4.4,69.0,22.0,4100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
309,11995.0,7994.5,54.200724635,4.3,4.0,17.5,4100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
310,14995.0,7994.5,54.200724635,3.9,41.0,3.5,4100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
311,16495.0,7994.5,54.200724635,4.1,123.0,3.5,4100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
313,9995.0,16495.0,39.40588057,3.8,144.0,3.5,6500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
314,13995.0,7994.5,54.200724635,3.8,4.0,22.0,4100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
315,13495.0,7994.5,54.200724635,4.4,11.0,17.5,4100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
316,13495.0,7994.5,54.200724635,4.7,3.0,17.5,4100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
317,10998.0,21995.0,49.99772676,3.9,5182.0,22.0,10997.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
318,1299.0,5499.0,76.37752319,4.0,1598.0,8.0,4200.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
319,1799.0,4999.0,64.01280256,4.2,34953.0,8.0,3200.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
320,3299.0,5999.0,45.00750125,4.0,28926.0,22.0,2700.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
321,1999.0,5999.0,66.67777963,4.1,561.0,22.0,4000.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
322,1699.0,3999.0,57.51437859,4.2,110067.0,12.5,2300.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
323,1199.0,3499.0,65.73306659,4.2,62964.0,22.0,2300.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
324,4499.0,6999.0,35.71938848,4.2,6385.0,22.0,2500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
325,3499.0,5999.0,41.67361227,4.2,1785.0,22.0,2500.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
326,1999.0,3999.0,50.01250313,3.9,3492.0,22.0,2000.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
327,1999.0,4999.0,60.0120024,4.1,717.0,8.0,3000.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
328,2799.0,3999.0,30.00750188,4.1,7586.0,8.0,1200.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
329,3299.0,6999.0,52.86469496,3.9,345.0,22.0,3700.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
330,3999.0,6999.0,42.86326618,4.1,663.0,22.0,3000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
331,2699.0,5999.0,55.00916819,3.3,222.0,22.0,3300.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
332,5999.0,6999.0,14.28775539,4.2,13.0,22.0,1000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
333,5999.0,6999.0,14.28775539,4.2,13.0,22.0,1000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
334,3999.0,5999.0,33.33888981,4.2,42860.0,22.0,2000.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
335,3999.0,5999.0,33.33888981,4.2,42860.0,22.0,2000.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
336,2499.0,3999.0,37.50937734,3.6,70.0,22.0,1500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
338,1799.0,5999.0,70.01166861,4.2,4813.0,3.5,4200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
339,1299.0,5499.0,76.37752319,3.8,3137.0,3.5,4200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
340,2799.0,8999.0,68.89654406,4.0,1994.0,3.5,6200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
341,1999.0,5999.0,66.67777963,4.0,1178.0,8.0,4000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
342,3499.0,8999.0,61.11790199,3.7,475.0,3.5,5500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
343,1999.0,6999.0,71.43877697,3.8,927.0,22.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
344,2399.0,5499.0,56.37388616,5.0,3.0,3.5,3100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
345,2799.0,6999.0,60.00857265,4.3,7.0,3.5,4200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
346,2199.0,5999.0,63.34389065,3.5,10.0,3.5,3800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
347,1999.0,5999.0,66.67777963,3.5,30.0,3.5,4000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
348,1799.0,2999.0,40.01333778,3.8,645.0,22.0,1200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
352,1299.0,4999.0,74.01480296,4.2,60292.0,22.0,3700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
353,1599.0,5999.0,73.34555759,4.2,25108.0,22.0,4400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
354,1799.0,5999.0,70.01166861,4.2,453.0,22.0,4200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
355,1499.0,5299.0,71.71164371,4.2,8574.0,22.0,3800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
356,2499.0,5999.0,58.34305718,4.3,7767.0,22.0,3500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
357,1799.0,3799.0,52.64543301,4.2,8003.0,22.0,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
358,2299.0,3999.0,42.51062766,4.1,2475.0,22.0,1700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
359,1999.0,5999.0,66.67777963,3.9,1099.0,22.0,4000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
360,1499.0,3799.0,60.54224796,4.2,1804.0,22.0,2300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
361,2799.0,7499.0,62.67502334,4.4,12644.0,22.0,4700.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
362,4199.0,9499.0,55.79534688,4.2,7828.0,22.0,5300.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
363,4199.0,9999.0,58.00580058,4.2,541.0,22.0,5800.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
364,1999.0,4999.0,60.0120024,4.0,4240.0,3.5,3000.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
365,4199.0,9499.0,55.79534688,4.2,7828.0,22.0,5300.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
366,1999.0,4999.0,60.0120024,4.0,4240.0,3.5,3000.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
368,4699.0,7499.0,37.33831177,4.1,20.0,8.0,2800.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
369,3999.0,9999.0,60.0060006,3.9,677.0,22.0,6000.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
370,3999.0,6499.0,38.46745653,3.4,45.0,22.0,2500.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
371,4990.0,6999.0,28.70410059,4.1,1964.0,8.0,2009.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
372,1499.0,4499.0,66.68148477,3.8,1338.0,17.5,3000.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
373,4990.0,6999.0,28.70410059,5.0,3.0,8.0,2009.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
374,3999.0,7999.0,50.00625078,3.9,2874.0,22.0,4000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
375,3999.0,7499.0,46.67288972,4.1,99.0,22.0,3500.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
376,3999.0,7999.0,50.00625078,3.9,2874.0,22.0,4000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
377,2499.0,4499.0,44.45432318,3.5,1014.0,17.5,2000.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
378,2999.0,5499.0,45.46281142,3.8,5.0,8.0,2500.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
379,4499.0,7499.0,40.00533404,3.1,10.0,8.0,3000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
380,3069.0,4999.0,38.60772154,4.0,1371.0,22.0,1930.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
384,4990.0,6999.0,28.70410059,4.1,1964.0,3.5,2009.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
386,3999.0,5499.0,27.27768685,4.1,16.0,22.0,1500.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
387,2999.0,4999.0,40.0080016,4.0,1371.0,22.0,2000.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
390,2199.0,4999.0,56.01120224,3.9,272.0,22.0,2800.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
391,3499.0,5499.0,36.37024914,3.9,22.0,22.0,2000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
392,2999.0,7999.0,62.50781348,3.5,22.0,3.5,5000.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
393,2399.0,7999.0,70.00875109,3.9,1328.0,22.0,5600.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
394,1999.0,3999.0,50.01250313,3.9,22.0,17.5,2000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
395,4499.0,7499.0,40.00533404,3.7,3.0,22.0,3000.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
396,2199.0,4999.0,56.01120224,3.9,22.0,17.5,2800.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
397,2999.0,5999.0,50.00833472,3.6,55.0,22.0,3000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
398,5499.0,7499.0,26.6702227,3.9,22.0,22.0,2000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
400,2799.0,5499.0,49.09983633,3.9,22.0,22.0,2700.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
401,1799.0,3999.0,55.01375344,4.2,1823.0,22.0,2200.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
402,3499.0,7999.0,56.25703213,1.0,1.0,22.0,4500.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
403,1399.0,4499.0,68.90420093,4.0,469.0,22.0,3100.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
405,3099.0,7999.0,61.25765721,2.3,3.0,22.0,4900.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
406,1897.0,1899.0,0.105318589,3.3,4.0,22.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
407,2949.0,4199.0,29.76899262,3.1,10.0,17.5,1250.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
408,3449.0,4199.0,17.86139557,2.9,17.0,3.5,750.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
409,1499.0,2999.0,50.01667222,3.1,24.0,22.0,1500.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
412,2399.0,11999.0,80.00666722,2.5,6022.0,22.0,9600.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
415,2299.0,5999.0,61.67694616,2.5,24.0,22.0,3700.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
416,2299.0,5999.0,61.67694616,2.5,201.0,22.0,3700.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
418,4599.0,17999.0,74.44858048,2.5,11.0,22.0,13400.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
419,3299.0,9999.0,67.00670067,2.5,5.0,22.0,6700.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
420,2699.0,4999.0,46.00920184,2.5,33.0,22.0,2300.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
421,2799.0,7999.0,65.00812602,4.2,5.0,22.0,5200.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
422,3449.0,9999.0,65.50655066,3.8,83.0,22.0,6550.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
423,3499.0,9999.0,65.00650065,4.8,4.0,8.0,6500.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
424,3999.0,9999.0,60.0060006,3.1,8.0,22.0,6000.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
426,3599.0,5999.0,40.00666778,5.0,3.0,22.0,2400.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
431,3999.0,9999.0,60.0060006,3.7,3.0,22.0,6000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
434,2298.0,5999.0,61.6936156,3.6,5.0,22.0,3701.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
442,3999.0,9999.0,60.0060006,3.7,6.0,22.0,6000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
